gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,range_alg_0_12in,range_alg_12_24in,range_alg_24_36in,range_alg_36_48in
1514,14.72532328,9.959492362,8.865042276,7.67109736,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,0.0747,0.0505,0.045,0.0389
1515,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1516,2.867811169,2.487397594,1.935799639,1.811598513,2.867811169,2.487397594,1.935799639,1.811598513,2.867810068,2.487396639,1.935798895,1.811597817,0,0,0,0
1517,3.105292709,2.432759731,1.753491253,1.602148664,3.105292709,2.432759731,1.753491253,1.602148664,3.204424255,2.496626808,1.788206436,1.631101327,0.0991,0.0639,0.0347,0.029
1518,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1519,3.182632883,1.901142949,1.222991529,1.252061326,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0774,0.0011,0.023,0.0121
1520,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1521,2.795772821,2.437004486,1.904768113,1.811649184,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.1242,0.033,0.0252,0.0116
1522,2.795163356,2.463892248,1.916208917,1.807478764,2.795163356,2.463892248,1.916208917,1.807478764,2.853048721,2.492317077,1.937439074,1.814878126,0.0579,0.0284,0.0212,0.0074
1523,2.830608359,2.464437284,1.92106347,1.805923408,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0006,0.0356,0.0189,0.0141
1524,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1525,0.580132359,0.377789613,0.335805838,0.296527131,0,0,0,0,0,0,0,0,0.5801,0.3778,0.3358,0.2965
1526,2.557498705,2.163363556,1.690401396,1.576540244,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.3625,0.3066,0.2396,0.2235
1527,2.83343499,2.498849223,1.939614652,1.819232655,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0034,0.0012,0.0004,0.0008
1528,2.838637424,2.497120568,1.939040186,1.818080458,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0086,0.0029,0.001,0.0019
1529,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0,0,0,0
1530,2.685655244,1.787867247,1.398587962,1.446534353,2.685655244,1.787867247,1.398587962,1.446534353,2.686619893,1.788509424,1.399090315,1.447053927,0.001,0.0006,0.0005,0.0005
1531,2.801219643,2.316400985,1.726909802,1.598080969,2.801219643,2.316400985,1.726909802,1.598080969,2.8299999,2.5,1.9400001,1.8200001,0.0288,0.1836,0.2131,0.2219
1532,2.600769907,2.245979947,1.774198633,1.678097239,2.600769907,2.245979947,1.774198633,1.678097239,2.838362227,2.451160568,1.936279857,1.831399158,0.2376,0.2052,0.1621,0.1533
1533,2.858645343,2.490450939,1.936816823,1.813634001,2.858645343,2.490450939,1.936816823,1.813634001,2.858645842,2.490451374,1.936817161,1.813634317,0,0,0,0
1534,2.897340354,2.427662647,1.901377419,1.78211083,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0227,0.0423,0.0286,0.0179
1535,2.695228271,2.31487081,1.804352554,1.686336195,2.695228271,2.31487081,1.804352554,1.686336195,2.888191722,2.480602769,1.933534227,1.807068548,0.193,0.1657,0.1292,0.1207
1536,2.715192119,2.064021992,1.662300954,1.616606008,2.715192119,2.064021992,1.662300954,1.616606008,2.746366545,2.208352203,1.762039969,1.707924801,0.0312,0.1443,0.0997,0.0913
1537,2.823628094,2.289941225,1.808269643,1.723917646,2.823628094,2.289941225,1.808269643,1.723917646,2.823632503,2.2899448,1.808272466,1.723920338,0,0,0,0
1538,2.857415807,2.490861003,1.936953584,1.813907388,2.857415807,2.490861003,1.936953584,1.813907388,2.857416123,2.490861279,1.936953799,1.813907589,0,0,0,0
1539,3.555911033,2.743844746,2.089792512,1.916787845,3.555911033,2.743844746,2.089792512,1.916787845,2.854770095,2.491743287,1.937247807,1.814495597,0.7011,0.2521,0.1525,0.1023
1540,2.850761862,2.358949604,1.817342668,1.687669903,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0692,0.1111,0.1127,0.1123
1541,2.805135305,2.318441023,1.824265776,1.738291418,2.805135305,2.318441023,1.824265776,1.738291418,2.805135927,2.318441537,1.82426618,1.738291804,0,0,0,0
1542,3.189589995,1.886406237,1.22454114,1.26549233,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0704,0.0136,0.0245,0.0255
1543,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1544,2.838597072,2.497134132,1.939044743,1.818089505,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0086,0.0029,0.001,0.0019
1545,2.872631691,2.485789509,1.935263199,1.810526395,2.872631691,2.485789509,1.935263199,1.810526395,2.872631628,2.485789455,1.935263157,1.810526356,0,0,0,0
1546,2.799475499,2.4611582,1.911299166,1.79192282,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0305,0.0388,0.0287,0.0281
1547,3.906059278,2.571976513,1.805224852,1.636196594,3.906059278,2.571976513,1.805224852,1.636196594,3.316782377,2.495614573,1.742655844,1.574416148,0.5893,0.0764,0.0626,0.0618
1548,2.74859421,2.384318844,1.887853617,1.790859377,2.74859421,2.384318844,1.887853617,1.790859377,2.821039786,2.447163098,1.937612378,1.83806163,0.0724,0.0628,0.0498,0.0472
1549,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1550,3.065008483,1.866710117,1.217679691,1.23794024,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.195,0.0333,0.0177,0.0021
1551,3.280234091,2.542630342,2.142207639,1.908759598,3.280234091,2.542630342,2.142207639,1.908759598,3.357227767,2.508986837,2.137710457,1.861938643,0.077,0.0336,0.0045,0.0468
1552,2.781273579,2.35265257,1.838307379,1.714483655,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.1387,0.1173,0.0917,0.0855
1553,2.566674091,2.199831266,1.676911866,1.563786102,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.2633,0.3002,0.2631,0.2562
1554,3.017218117,2.275263804,1.673139097,1.606193217,3.017218117,2.275263804,1.673139097,1.606193217,3.017221808,2.275266587,1.673141143,1.606195182,0,0,0,0
1555,2.90112678,2.475525406,1.931595655,1.803649528,2.90112678,2.475525406,1.931595655,1.803649528,2.901772041,2.476076006,1.932025276,1.804050691,0.0006,0.0006,0.0004,0.0004
1556,2.849185057,2.493602274,1.937866618,1.815734809,2.849185057,2.493602274,1.937866618,1.815734809,2.849187281,2.493604221,1.937868131,1.815736226,0,0,0,0
1557,3.005119419,2.403557132,1.916153309,1.80232418,3.005119419,2.403557132,1.916153309,1.80232418,2.8299999,2.5,1.9400001,1.8200001,0.1751,0.0964,0.0238,0.0177
1558,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
1559,2.846108278,2.494146607,1.938177123,1.816553387,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0161,0.0059,0.0018,0.0034
1560,2.795766671,2.457486808,1.90153108,1.782203009,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0342,0.0425,0.0385,0.0378
1561,2.839140678,2.490440749,1.938599176,1.819859425,2.839140678,2.490440749,1.938599176,1.819859425,2.8299999,2.5,1.9400001,1.8200001,0.0091,0.0096,0.0014,0.0001
1562,2.772640506,2.451113912,1.904272775,1.793639138,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0574,0.0489,0.0357,0.0264
1563,2.76449605,2.417152233,1.878739834,1.76010667,2.76449605,2.417152233,1.878739834,1.76010667,2.851175995,2.492941317,1.937647159,1.815294288,0.0867,0.0758,0.0589,0.0552
1564,2.92645126,2.483663522,1.904664394,1.778492076,2.92645126,2.483663522,1.904664394,1.778492076,2.856874811,2.491041716,1.937013946,1.814027881,0.0696,0.0074,0.0323,0.0355
1565,2.857278997,2.485539136,1.933618709,1.811472631,2.857278997,2.485539136,1.933618709,1.811472631,2.8593258,2.490224722,1.936741609,1.813483215,0.002,0.0047,0.0031,0.002
1566,2.845865811,2.494710165,1.938236397,1.816473472,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0159,0.0053,0.0018,0.0035
1567,3.210902219,2.424949148,2.050893655,1.852657335,3.210902219,2.424949148,2.050893655,1.852657335,2.8299999,2.5,1.9400001,1.8200001,0.3809,0.0751,0.1109,0.0327
1568,2.859029552,2.488959265,1.936670198,1.813905371,2.859029552,2.488959265,1.936670198,1.813905371,2.860333273,2.489888898,1.936629665,1.813259332,0.0013,0.0009,0,0.0006
1569,2.864547184,2.488484064,1.936161314,1.812322762,2.864547184,2.488484064,1.936161314,1.812322762,2.86454735,2.488484209,1.936161426,1.812322867,0,0,0,0
