parc_gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,rngalg0_12,rngal12_24,rngal24_36,rngal36_48,logrg0_12,logrg12_24,logrg24_36,logrg36_48
1460,2.739411755,0.919802487,0.899806781,0.92980034,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.0005882,0.0001975,0.0001932,0.0001997,0.0005881,0.0001975,0.0001932,0.0001996
1461,2.732501548,0.951492191,0.920619856,0.951369669,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0.0074985,0.0314922,0.0206199,0.0213697,0.0074705,0.0310065,0.0204102,0.0211446
1462,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0,0,0,0,0,0,0,0
1463,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1464,2.545962708,1.734956056,1.433602166,1.483005881,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0059627,0.0250439,0.0163978,0.0169941,0.005945,0.0247354,0.0162648,0.0168513
1465,2.011048866,1.396828341,0.926943089,0.817700569,2.011048866,1.396828341,0.926943089,0.817700569,2.056344984,1.428289983,0.947821211,0.836118153,0.0452961,0.0314616,0.0208781,0.0184176,0.0443002,0.0309768,0.0206631,0.0182501
1466,10.16583355,5.63368526,4.869075164,2.254933625,10.16583355,5.63368526,4.869075164,2.254933625,11.13759241,6.19498457,5.354812532,2.462696465,0.971759,0.561299,0.485737,0.207763,0.678926,0.445518,0.395911,0.18877
1467,2.90496743,2.475009406,1.931669262,1.803339555,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0150327,0.0050094,0.0016694,0.0033396,0.0149208,0.0049969,0.001668,0.003334
1468,2.864301372,2.457146799,1.934284859,1.821423058,2.864301372,2.457146799,1.934284859,1.821423058,2.864300895,2.45714639,1.934284537,1.821422755,0.0000005,0.0000004,0.0000003,0.0000003,0.0000005,0.0000004,0.0000003,0.0000003
1469,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,2.74,0.92,0.9,0.93,0,0,0,0,0,0,0,0
1470,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1471,3.380586657,1.826867545,1.199757118,1.239749022,3.380586657,1.826867545,1.199757118,1.239749022,3.381271032,1.827237381,1.2,1.24,0.0006844,0.0003698,0.0002429,0.000251,0.0006841,0.0003698,0.0002429,0.0002509
1472,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1473,2.860667249,2.337295447,1.820075593,1.728726648,2.860667249,2.337295447,1.820075593,1.728726648,2.896359599,2.477880149,1.932626669,1.805253459,0.0356923,0.140585,0.112551,0.0765268,0.0350701,0.131541,0.106656,0.0737399
1474,14.79421201,10.00608535,8.906515156,7.706984668,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,0.0057882,0.0039148,0.0034846,0.0030153,0.0057715,0.0039072,0.0034786,0.0030108
1475,11.04914207,7.485966848,6.627677577,5.810071864,11.04914207,7.485966848,6.627677577,5.810071864,11.05036826,7.486797613,6.628413092,5.810716644,0.0012262,0.0008308,0.0007355,0.0006448,0.0012254,0.0008304,0.0007352,0.0006446
1476,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1477,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1478,11.68624627,7.914679586,7.0153586,6.13274987,11.68624627,7.914679586,7.0153586,6.13274987,11.68926181,7.916721901,7.017168853,6.134332373,0.0030155,0.0020423,0.0018102,0.0015825,0.003011,0.0020402,0.0018086,0.0015812
1479,2.905438117,2.464008589,1.924517128,1.795522781,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.014562,0.0059914,0.0054828,0.0044772,0.014457,0.0059735,0.0054678,0.0044672
1480,4.830128942,3.621786178,3.022198866,2.744844389,4.830128942,3.621786178,3.022198866,2.744844389,2.89265464,2.479115133,1.933038338,1.806076786,1.93747,1.14267,1.08916,0.938768,1.0775501,0.762053,0.736762,0.662053
1481,2.837740667,2.316303351,1.826092453,1.735058117,2.837740667,2.316303351,1.826092453,1.735058117,2.837739305,2.316302239,1.826091576,1.735057284,0.0000014,0.0000011,0.0000009,0.0000008,0.0000014,0.0000011,0.0000009,0.0000008
1482,2.899466653,2.476841586,1.932279548,1.804560952,2.899466653,2.476841586,1.932279548,1.804560952,2.899469079,2.476843658,1.932281165,1.804562462,0.0000024,0.0000021,0.0000016,0.0000015,0.0000024,0.0000021,0.0000016,0.0000015
1483,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1484,2.96018964,2.290482233,1.735828736,1.65672526,2.96018964,2.290482233,1.735828736,1.65672526,2.998346986,2.338653712,1.761784501,1.670958032,0.0381573,0.0481715,0.0259558,0.0142328,0.0374473,0.0470472,0.0256247,0.0141325
1485,2.830052552,2.499982741,1.939994441,1.819988607,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0000527,0.0000173,0.0000057,0.0000115,0.0000527,0.0000173,0.0000057,0.0000115
1486,14.77644986,9.994071898,8.895821861,7.697731548,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,0.0235503,0.0159283,0.0141779,0.0122685,0.0232773,0.0158028,0.0140783,0.0121939
1487,2.90912292,2.460799098,1.922810532,1.793294889,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0108772,0.0092009,0.0071894,0.0067051,0.0108185,0.0091588,0.0071636,0.0066827
1488,3.040834714,2.257778167,1.655939568,1.590745557,3.040834714,2.257778167,1.655939568,1.590745557,3.059116034,2.23677616,1.63130976,1.570867807,0.0182813,0.021002,0.0246298,0.0198778,0.0181162,0.0207845,0.0243314,0.0196828
1489,3.035100092,2.274123728,1.67845622,1.607331988,3.035100092,2.274123728,1.67845622,1.607331988,3.040165189,2.268546704,1.671998346,1.602080972,0.0050651,0.005577,0.0064579,0.005251,0.0050523,0.0055615,0.0064371,0.0052373
1490,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1491,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1492,2.580796185,1.836232146,1.501536542,1.532208811,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0407962,0.0762321,0.0515365,0.0322088,0.039986,0.0734661,0.0502524,0.031701
1493,2.866887573,2.487704175,1.935901422,1.811802844,2.866887573,2.487704175,1.935901422,1.811802844,2.866887541,2.487704147,1.9359014,1.811802824,0,0,0,0,0,0,0,0
1494,11.2750391,7.702094397,6.800780772,5.941291645,11.2750391,7.702094397,6.800780772,5.941291645,14.8000002,10.0100002,8.9099998,7.71,3.52496,2.30791,2.10922,1.76871,1.5096101,1.1963201,1.13437,1.01838
1495,2.867770881,2.48422103,1.933715533,1.809338749,2.867770881,2.48422103,1.933715533,1.809338749,2.87042902,2.486523657,1.935507896,1.811015826,0.0026581,0.0023026,0.0017924,0.0016771,0.0026546,0.0023,0.0017908,0.0016757
1496,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1497,12.41912072,8.49708772,7.510501849,6.524549992,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,2.3808801,1.51291,1.3995,1.18545,1.21814,0.921441,0.87526,0.781822
1498,3.024095367,2.276898472,1.678324255,1.608829501,3.024095367,2.276898472,1.678324255,1.608829501,3.05936538,2.236358139,1.6307744,1.570457119,0.03527,0.0405403,0.0475499,0.0383724,0.0346623,0.0397401,0.046454,0.0376545
1499,2.893852232,2.478715998,1.93290531,1.805810697,2.893852232,2.478715998,1.93290531,1.805810697,2.89385218,2.478715954,1.932905276,1.805810665,0.0000001,0,0,0,0.0000001,0,0,0
1500,4.443165803,3.040678365,2.608043932,2.464001162,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,1.90317,1.2806799,1.15804,0.964001,1.0658,0.824474,0.7692,0.674984
1501,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1502,2.85050507,2.493167615,1.937723446,1.815445272,2.85050507,2.493167615,1.937723446,1.815445272,2.850502871,2.493165691,1.937721952,1.815443872,0.0000022,0.0000019,0.0000015,0.0000014,0.0000022,0.0000019,0.0000015,0.0000014
1503,14.76240802,9.984574675,8.887368289,7.690416504,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,0.0375922,0.0254255,0.0226315,0.0195835,0.0369028,0.0251076,0.0223792,0.0193942
1504,3.032095239,2.255055919,1.648367907,1.586709277,3.032095239,2.255055919,1.648367907,1.586709277,3.032095122,2.255055832,1.648367844,1.586709216,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001
1505,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
1506,2.827660464,2.497933361,1.938396388,1.818495586,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0023394,0.0020666,0.0016037,0.0015045,0.0023367,0.0020645,0.0016024,0.0015034
1507,2.853558594,2.492173198,1.937399495,1.814783367,2.853558594,2.492173198,1.937399495,1.814783367,2.853536983,2.492154323,1.937384822,1.814769623,0.0000216,0.0000189,0.0000147,0.0000137,0.0000216,0.0000189,0.0000147,0.0000137
1508,2.884884702,2.475695293,1.929966879,1.803529275,2.884884702,2.475695293,1.929966879,1.803529275,2.889928635,2.480023799,1.933341233,1.806682566,0.0050439,0.0043285,0.0033744,0.0031533,0.0050312,0.0043192,0.0033687,0.0031483
1509,2.236129266,1.549443901,1.276530487,1.320548779,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.303871,0.210556,0.17347,0.179451,0.265338,0.19108,0.159965,0.165049
1510,3.038266493,2.266903635,1.668759194,1.600088427,3.038266493,2.266903635,1.668759194,1.600088427,3.046927852,2.257209294,1.657478506,1.590942464,0.0086614,0.0096943,0.0112807,0.009146,0.0086241,0.0096476,0.0112175,0.0091044
1511,10.07780288,7.028789652,6.152543113,5.380435584,10.07780288,7.028789652,6.152543113,5.380435584,14.8000002,10.0100002,8.9099998,7.71,4.7221999,2.98121,2.7574601,2.32956,1.74435,1.38159,1.32374,1.20284
1512,3.031760035,2.252568352,1.661117413,1.595256558,3.031760035,2.252568352,1.661117413,1.595256558,3.042987925,2.263814467,1.665937763,1.597431757,0.0112279,0.0112461,0.0048204,0.0021752,0.0111653,0.0111833,0.0048088,0.0021728
1513,2.821088104,2.491514802,1.933489875,1.813833168,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0089118,0.0084852,0.0065102,0.0061669,0.0088723,0.0084494,0.0064891,0.006148
1514,14.72532328,9.959492362,8.865042276,7.67109736,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,0.0746769,0.0505078,0.0449575,0.0389026,0.0720201,0.0492737,0.0439762,0.038165
1515,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1516,2.867811169,2.487397594,1.935799639,1.811598513,2.867811169,2.487397594,1.935799639,1.811598513,2.867810068,2.487396639,1.935798895,1.811597817,0.0000011,0.000001,0.0000007,0.0000007,0.0000011,0.000001,0.0000007,0.0000007
1517,3.105292709,2.432759731,1.753491253,1.602148664,3.105292709,2.432759731,1.753491253,1.602148664,3.204424255,2.496626808,1.788206436,1.631101327,0.0991315,0.0638671,0.0347152,0.0289527,0.0945203,0.0619105,0.0341262,0.0285415
1518,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1519,3.182632883,1.901142949,1.222991529,1.252061326,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0773671,0.001143,0.0229915,0.0120613,0.0745202,0.0011423,0.0227312,0.0119891
1520,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1521,2.795772821,2.437004486,1.904768113,1.811649184,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.124227,0.0329955,0.0252318,0.0116492,0.117096,0.0324628,0.0249187,0.0115819
1522,2.795163356,2.463892248,1.916208917,1.807478764,2.795163356,2.463892248,1.916208917,1.807478764,2.853048721,2.492317077,1.937439074,1.814878126,0.0578854,0.0284248,0.0212302,0.0073994,0.056272,0.0280283,0.021008,0.0073721
1523,2.830608359,2.464437284,1.92106347,1.805923408,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0006085,0.0355627,0.0189366,0.0140767,0.0006083,0.034945,0.0187595,0.0139785
1524,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1525,0.580132359,0.377789613,0.335805838,0.296527131,0,0,0,0,0,0,0,0,0.580132,0.37779,0.335806,0.296527,0.457508,0.320481,0.289535,0.259689
1526,2.557498705,2.163363556,1.690401396,1.576540244,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.362501,0.306636,0.239598,0.22346,0.309322,0.267456,0.214787,0.201683
1527,2.83343499,2.498849223,1.939614652,1.819232655,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0034351,0.0011508,0.0003854,0.0007674,0.0034292,0.0011501,0.0003854,0.0007672
1528,2.838637424,2.497120568,1.939040186,1.818080458,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0086375,0.0028794,0.0009599,0.0019196,0.0086004,0.0028753,0.0009595,0.0019178
1529,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,3.9400001,2.49,1.49,1.26,0,0,0,0,0,0,0,0
1530,2.685655244,1.787867247,1.398587962,1.446534353,2.685655244,1.787867247,1.398587962,1.446534353,2.686619893,1.788509424,1.399090315,1.447053927,0.0009646,0.0006422,0.0005024,0.0005196,0.0009642,0.000642,0.0005022,0.0005194
1531,2.801219643,2.316400985,1.726909802,1.598080969,2.801219643,2.316400985,1.726909802,1.598080969,2.8299999,2.5,1.9400001,1.8200001,0.0287803,0.183599,0.21309,0.221919,0.0283739,0.16856,0.193171,0.200423
1532,2.600769907,2.245979947,1.774198633,1.678097239,2.600769907,2.245979947,1.774198633,1.678097239,2.838362227,2.451160568,1.936279857,1.831399158,0.237592,0.205181,0.162081,0.153302,0.213168,0.18663,0.150212,0.142629
1533,2.858645343,2.490450939,1.936816823,1.813634001,2.858645343,2.490450939,1.936816823,1.813634001,2.858645842,2.490451374,1.936817161,1.813634317,0.0000005,0.0000004,0.0000003,0.0000003,0.0000005,0.0000004,0.0000003,0.0000003
1534,2.897340354,2.427662647,1.901377419,1.78211083,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0226597,0.0423374,0.0286225,0.0178892,0.0224068,0.0414657,0.0282205,0.0177311
1535,2.695228271,2.31487081,1.804352554,1.686336195,2.695228271,2.31487081,1.804352554,1.686336195,2.888191722,2.480602769,1.933534227,1.807068548,0.192963,0.165732,0.129182,0.120732,0.17644,0.153349,0.121493,0.113982
1536,2.715192119,2.064021992,1.662300954,1.616606008,2.715192119,2.064021992,1.662300954,1.616606008,2.746366545,2.208352203,1.762039969,1.707924801,0.0311744,0.14433,0.099739,0.0913188,0.0306983,0.134819,0.0950729,0.0873869
1537,2.823628094,2.289941225,1.808269643,1.723917646,2.823628094,2.289941225,1.808269643,1.723917646,2.823632503,2.2899448,1.808272466,1.723920338,0.0000044,0.0000036,0.0000028,0.0000027,0.0000044,0.0000036,0.0000028,0.0000027
1538,2.857415807,2.490861003,1.936953584,1.813907388,2.857415807,2.490861003,1.936953584,1.813907388,2.857416123,2.490861279,1.936953799,1.813907589,0.0000003,0.0000003,0.0000002,0.0000002,0.0000003,0.0000003,0.0000002,0.0000002
1539,3.555911033,2.743844746,2.089792512,1.916787845,3.555911033,2.743844746,2.089792512,1.916787845,2.854770095,2.491743287,1.937247807,1.814495597,0.701141,0.252101,0.152545,0.102292,0.531299,0.224823,0.141973,0.0973917
1540,2.850761862,2.358949604,1.817342668,1.687669903,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0692382,0.11105,0.112657,0.11233,0.0669464,0.105306,0.106751,0.106457
1541,2.805135305,2.318441023,1.824265776,1.738291418,2.805135305,2.318441023,1.824265776,1.738291418,2.805135927,2.318441537,1.82426618,1.738291804,0.0000006,0.0000005,0.0000004,0.0000004,0.0000006,0.0000005,0.0000004,0.0000004
1542,3.189589995,1.886406237,1.22454114,1.26549233,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.07041,0.0135938,0.0245411,0.0254923,0.0680417,0.0135022,0.0242448,0.0251728
1543,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1544,2.838597072,2.497134132,1.939044743,1.818089505,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0085972,0.0028659,0.0009554,0.0019106,0.0085604,0.0028618,0.0009549,0.0019088
1545,2.872631691,2.485789509,1.935263199,1.810526395,2.872631691,2.485789509,1.935263199,1.810526395,2.872631628,2.485789455,1.935263157,1.810526356,0.0000001,0.0000001,0,0,0.0000001,0.0000001,0,0
1546,2.799475499,2.4611582,1.911299166,1.79192282,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0305244,0.0388418,0.0287009,0.0280773,0.0300678,0.0381064,0.0282967,0.0276904
1547,3.906059278,2.571976513,1.805224852,1.636196594,3.906059278,2.571976513,1.805224852,1.636196594,3.316782377,2.495614573,1.742655844,1.574416148,0.589277,0.0763619,0.062569,0.0617804,0.463279,0.0735867,0.0606896,0.0599471
1548,2.74859421,2.384318844,1.887853617,1.790859377,2.74859421,2.384318844,1.887853617,1.790859377,2.821039786,2.447163098,1.937612378,1.83806163,0.0724456,0.0628443,0.0497588,0.0472023,0.0699416,0.0609486,0.0485604,0.0461221
1549,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1550,3.065008483,1.866710117,1.217679691,1.23794024,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.194992,0.0332899,0.0176797,0.0020598,0.178139,0.0327478,0.0175252,0.0020576
1551,3.280234091,2.542630342,2.142207639,1.908759598,3.280234091,2.542630342,2.142207639,1.908759598,3.357227767,2.508986837,2.137710457,1.861938643,0.0769937,0.0336435,0.0044972,0.046821,0.0741735,0.0330899,0.0044871,0.045758
1552,2.781273579,2.35265257,1.838307379,1.714483655,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.138727,0.117347,0.0916925,0.0855163,0.129911,0.110957,0.0877292,0.0820557
1553,2.566674091,2.199831266,1.676911866,1.563786102,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.263326,0.300169,0.263088,0.256214,0.233748,0.262494,0.23356,0.228102
1554,3.017218117,2.275263804,1.673139097,1.606193217,3.017218117,2.275263804,1.673139097,1.606193217,3.017221808,2.275266587,1.673141143,1.606195182,0.0000037,0.0000028,0.000002,0.000002,0.0000037,0.0000028,0.000002,0.000002
1555,2.90112678,2.475525406,1.931595655,1.803649528,2.90112678,2.475525406,1.931595655,1.803649528,2.901772041,2.476076006,1.932025276,1.804050691,0.0006453,0.0005506,0.0004296,0.0004012,0.0006451,0.0005504,0.0004295,0.0004011
1556,2.849185057,2.493602274,1.937866618,1.815734809,2.849185057,2.493602274,1.937866618,1.815734809,2.849187281,2.493604221,1.937868131,1.815736226,0.0000022,0.0000019,0.0000015,0.0000014,0.0000022,0.0000019,0.0000015,0.0000014
1557,3.005119419,2.403557132,1.916153309,1.80232418,3.005119419,2.403557132,1.916153309,1.80232418,2.8299999,2.5,1.9400001,1.8200001,0.17512,0.0964429,0.0238468,0.0176759,0.16137,0.0920712,0.0235669,0.0175215
1558,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1559,2.846108278,2.494146607,1.938177123,1.816553387,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0161084,0.0058534,0.001823,0.0034467,0.01598,0.0058363,0.0018213,0.0034408
1560,2.795766671,2.457486808,1.90153108,1.782203009,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0342332,0.0425132,0.038469,0.0377971,0.0336603,0.0416343,0.0377475,0.0371003
1561,2.839140678,2.490440749,1.938599176,1.819859425,2.839140678,2.490440749,1.938599176,1.819859425,2.8299999,2.5,1.9400001,1.8200001,0.0091408,0.0095593,0.0014009,0.0001407,0.0090993,0.0095139,0.0013999,0.0001407
1562,2.772640506,2.451113912,1.904272775,1.793639138,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0573594,0.0488861,0.0357273,0.026361,0.0557747,0.0477287,0.0351039,0.0260195
1563,2.76449605,2.417152233,1.878739834,1.76010667,2.76449605,2.417152233,1.878739834,1.76010667,2.851175995,2.492941317,1.937647159,1.815294288,0.0866799,0.0757891,0.0589073,0.0551876,0.0831271,0.0730544,0.0572375,0.0537186
1564,2.92645126,2.483663522,1.904664394,1.778492076,2.92645126,2.483663522,1.904664394,1.778492076,2.856874811,2.491041716,1.937013946,1.814027881,0.0695764,0.0073782,0.0323496,0.0355358,0.0672627,0.0073511,0.0318374,0.034919
1565,2.857278997,2.485539136,1.933618709,1.811472631,2.857278997,2.485539136,1.933618709,1.811472631,2.8593258,2.490224722,1.936741609,1.813483215,0.0020468,0.0046856,0.0031229,0.0020106,0.0020447,0.0046746,0.003118,0.0020086
1566,2.845865811,2.494710165,1.938236397,1.816473472,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0158659,0.0052898,0.0017637,0.0035266,0.0157414,0.0052759,0.0017621,0.0035204
1567,3.210902219,2.424949148,2.050893655,1.852657335,3.210902219,2.424949148,2.050893655,1.852657335,2.8299999,2.5,1.9400001,1.8200001,0.380902,0.0750509,0.110894,0.0326572,0.322737,0.072368,0.105165,0.0321353
1568,2.859029552,2.488959265,1.936670198,1.813905371,2.859029552,2.488959265,1.936670198,1.813905371,2.860333273,2.489888898,1.936629665,1.813259332,0.0013037,0.0009296,0.0000405,0.000646,0.0013029,0.0009292,0.0000405,0.0006458
1569,2.864547184,2.488484064,1.936161314,1.812322762,2.864547184,2.488484064,1.936161314,1.812322762,2.86454735,2.488484209,1.936161426,1.812322867,0.0000002,0.0000001,0.0000001,0.0000001,0.0000002,0.0000001,0.0000001,0.0000001
1570,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
1571,2.845006393,2.49472976,1.938192907,1.816611149,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0150065,0.0052702,0.0018072,0.0033889,0.014895,0.0052564,0.0018056,0.0033832
1572,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
